# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (275, 1.3150066), (283, 1.2461213), (70*, 1.2338202), (14, 1.1974379), (83, 1.1642936), (268, 1.1038462), (137, 1.066821), (216, 0.9929408), (100, 0.9108479), (124, 0.8790612)
401: (237*, 2.9139738), (15, 2.577477), (100*, 2.5283542), (286*, 2.2774432), (22, 2.2397676), (215, 2.173455), (283, 2.1724315), (204*, 2.1415145), (435*, 2.1233847), (496, 2.1189811)
402: (50*, 4.659957), (7*, 2.8764925), (121, 2.8495686), (405, 2.4486077), (14, 2.3584101), (174, 2.2323165), (285, 2.1728785), (283, 1.980266), (471*, 1.961389), (98, 1.922561)
384: (300*, 2.1981966), (302*, 2.0455084), (269, 1.9120346), (328*, 1.7638834), (315, 1.5187747), (288, 1.4686872), (333*, 1.4686108), (294, 1.4172698), (307, 1.3736802), (690, 1.360074)
395: (300*, 2.626655), (222, 2.4868731), (174*, 2.3790202), (294, 2.261818), (117, 2.2251332), (313*, 2.175934), (69, 1.9685254), (275, 1.7857683), (22, 1.7695833), (173, 1.7322311)
353: (302, 2.5446074), (269, 2.2867894), (288, 1.8687567), (294, 1.7068586), (307, 1.6884674), (690, 1.6608701), (748, 1.6464406), (301*, 1.5820609), (332*, 1.5102979), (268, 1.4774641)
403: (117*, 3.2648745), (237*, 2.9096951), (15, 2.7076728), (125, 2.553502), (742, 2.5235448), (257*, 2.464567), (25, 2.3829002), (127*, 2.175563), (294, 1.846566), (298, 1.8007702)
405: (655*, 3.7582781), (423*, 3.7160609), (393*, 3.52436), (202*, 3.3971343), (496, 3.266871), (97*, 2.9774117), (11*, 2.9475255), (451*, 2.947132), (208*, 2.940653), (172*, 2.8769753)
400: (258*, 2.1995437), (286*, 1.8764645), (302, 1.7808874), (272, 1.575555), (333, 1.5607929), (748*, 1.4397906), (326, 1.3986429), (315, 1.319969), (301*, 1.2441001), (271, 1.2200632)
406: (100*, 5.317925), (603, 4.875896), (132*, 4.4413013), (238*, 4.027899), (443*, 3.9219477), (200, 3.745807), (484, 3.6868045), (423, 3.6325393), (9*, 3.3382878), (199*, 3.1715586)
407: (174*, 4.152798), (56*, 3.6457682), (222*, 3.323828), (423*, 3.0067456), (132*, 2.861011), (234*, 2.8348184), (79, 2.826056), (91*, 2.7780864), (82*, 2.7641473), (185*, 2.6519253)
409: (134*, 3.846886), (50*, 3.5943353), (427*, 3.5864706), (194, 3.3017623), (511*, 3.204494), (185, 3.1668682), (357*, 3.1261868), (482*, 2.9664023), (498*, 2.9651735), (484*, 2.9352207)
404: (315, 2.4313028), (326, 2.279319), (751, 2.0060697), (316, 1.9309808), (271, 1.8827544), (245*, 1.881055), (327*, 1.8013687), (322, 1.741872), (340, 1.7112771), (268, 1.7016525)
413: (313, 3.1555047), (222*, 2.1239142), (294, 2.0244222), (748, 2.0220442), (1, 1.9650081), (288, 1.9389938), (127, 1.9225942), (117, 1.8863307), (121, 1.7590474), (285, 1.71845)
416: (69*, 5.6900206), (204*, 5.4214582), (692*, 4.8884897), (313*, 4.688328), (302*, 4.668409), (288*, 4.6476526), (282*, 4.646338), (471*, 4.061775), (132*, 3.9762194), (566, 3.8684168)
408: (269, 2.4887862), (288*, 2.1523397), (333, 2.0875783), (307, 1.8793836), (326, 1.8320227), (301, 1.8089355), (268, 1.7858208), (690, 1.7659848), (332, 1.6824232), (316, 1.6459161)
410: (313*, 2.1085806), (302, 1.8287439), (258*, 1.688244), (301, 1.1583947), (333, 1.1578921), (307, 1.118226), (316*, 1.1052212), (326, 1.0957788), (294, 1.0742209), (750, 1.0650826)
411: (174*, 3.142485), (210*, 2.5167518), (173, 2.4718626), (204, 2.3261342), (96, 2.2373235), (69, 2.038296), (144, 1.937267), (176, 1.8666012), (28*, 1.8426105), (64, 1.820064)
417: (288*, 3.6859255), (204, 3.6377127), (151*, 3.6173627), (183*, 3.5419438), (222*, 3.5086715), (96*, 3.441928), (200*, 3.3634617), (186*, 3.3574617), (176*, 3.298621), (195*, 3.1445012)
412: (50, 2.6900365), (168, 2.1882572), (98, 2.1517568), (181, 1.9675483), (12, 1.9350706), (204, 1.9032655), (79, 1.7998332), (100, 1.7845094), (22, 1.782406), (144, 1.676142)
420: (269, 1.9860526), (275*, 1.8043091), (285*, 1.736968), (258, 1.6166044), (9, 1.3983008), (313, 1.3968323), (50, 1.2800727), (116*, 1.2756087), (268, 1.2303103), (276, 1.2022674)
422: (288*, 5.0271564), (268, 2.6107323), (9, 2.579022), (508, 2.3097148), (222*, 2.219652), (234*, 2.117829), (121, 2.1055393), (313, 1.9307014), (183, 1.904055), (443, 1.855468)
425: (56*, 3.6293538), (22*, 2.8339026), (182, 2.6884446), (226, 2.6228302), (328, 2.5679405), (55*, 2.5644698), (431, 2.5496304), (98*, 2.5350387), (175, 2.4336784), (100*, 2.4032726)
419: (172, 1.3524152), (258, 1.3036702), (168, 1.3033698), (222, 1.2863661), (257*, 1.2837878), (100*, 1.2594165), (286*, 1.1862748), (483, 1.1547953), (194, 1.1323407), (313, 1.1144005)
415: (50, 1.450988), (300, 1.1241822), (181, 1.1230026), (313, 1.058951), (172, 0.9671115), (302, 0.8725321), (286, 0.8698895), (127, 0.8487559), (294, 0.826724), (183, 0.8243127)
423: (288, 2.752392), (294, 2.4677117), (301, 2.0017412), (690*, 1.9928399), (332, 1.9792331), (323*, 1.9406343), (322*, 1.9366329), (289, 1.8287169), (327*, 1.8224854), (340*, 1.8115704)
429: (216*, 3.9174554), (234*, 3.7962673), (191*, 3.7576518), (202*, 3.5965466), (405*, 3.5763373), (9, 3.510849), (70*, 3.4619968), (153*, 3.4086335), (181*, 3.3954945), (135, 3.37588)
428: (258, 3.9290943), (328, 3.6740317), (333, 3.1811442), (307*, 2.957099), (748, 2.846226), (332*, 2.7116108), (340*, 2.6033676), (327, 2.5229056), (270, 2.4118698), (346, 2.2380176)
427: (313, 2.1286035), (300*, 1.8163679), (272, 1.730662), (286*, 1.7149041), (288, 1.6702093), (269, 1.6054943), (258*, 1.6022214), (333, 1.554769), (315, 1.4836164), (307, 1.3746319)
418: (286, 1.8346509), (328*, 1.5304475), (272, 1.3850114), (294, 1.3416188), (326, 1.2011172), (748, 1.1941552), (307, 1.184037), (315*, 1.1664553), (268, 1.1474404), (690, 1.1121095)
424: (313, 2.088026), (181, 1.8722731), (288*, 1.8084596), (328, 1.477972), (237, 1.4531164), (269, 1.4191378), (748, 1.3061087), (333*, 1.2356392), (302, 1.1980515), (222, 1.1976866)
432: (117*, 3.1831625), (181*, 3.0343149), (276*, 2.5571783), (125, 2.4311075), (25, 2.3179955), (282*, 2.2807078), (127, 2.2203581), (118*, 2.210306), (273, 1.9792937), (9, 1.9617538)
421: (357, 2.4295218), (64, 2.238433), (195, 2.1396747), (176*, 2.1231582), (187*, 2.1159918), (23, 2.0880308), (135, 2.075761), (22, 2.0531998), (318, 2.0133731), (180, 1.9540029)
435: (96*, 4.8252034), (181*, 4.117509), (1*, 3.9564383), (95*, 3.8601522), (156*, 3.5957859), (175*, 3.390196), (238, 3.3578756), (559*, 3.3525715), (91*, 3.3084738), (431*, 3.2699373)
433: (313, 2.0019777), (258, 1.747298), (272, 1.6631838), (288, 1.621043), (294*, 1.527492), (127, 1.5025092), (100, 1.3511299), (328, 1.335995), (315, 1.2839909), (181, 1.2386935)
426: (480*, 3.7622335), (479, 3.38973), (498, 3.3113477), (514, 3.265207), (523, 3.245207), (604, 2.9522047), (127, 2.6533818), (520, 2.5738966), (521, 2.5237694), (507, 2.489852)
436: (56, 2.8895392), (64, 2.8438706), (318, 2.812717), (12, 2.775249), (69, 2.7142856), (288*, 2.3620183), (22, 2.2948036), (28, 2.0625277), (196, 2.0430338), (66*, 1.9969109)
430: (475, 2.202186), (1, 1.9919839), (313, 1.9808158), (269, 1.790875), (237*, 1.7837212), (174, 1.6020004), (508, 1.5959809), (268, 1.5533215), (151*, 1.534696), (275, 1.5341872)
434: (15*, 1.9995176), (742, 1.8504815), (117, 1.8324662), (282, 1.6984075), (405, 1.6130369), (118*, 1.5476482), (1*, 1.5295769), (25, 1.4240985), (276, 1.3471627), (100, 1.3435668)
437: (132*, 3.9842157), (204*, 3.9483967), (98*, 3.586553), (427, 3.3906267), (582*, 3.1018336), (133*, 3.0989914), (209, 3.0656996), (419*, 3.0425656), (357, 3.00639), (1, 3.0009725)
438: (117, 1.9308823), (121*, 1.7110573), (111, 1.6382747), (125, 1.6274174), (1*, 1.6067946), (50*, 1.5755324), (275, 1.55339), (742, 1.550092), (405, 1.4611945), (294, 1.438215)
431: (313, 1.7843562), (258, 1.447727), (328*, 1.4301244), (272, 1.3522601), (286*, 1.2787899), (288, 1.2784554), (333, 1.239458), (269*, 1.1350933), (315, 1.1088245), (326, 1.107924)
442: (12*, 3.0813897), (183, 2.681806), (174*, 2.6135077), (50, 2.526139), (182*, 2.4418647), (127, 2.2105901), (568, 2.1470954), (403*, 2.122474), (168*, 2.0838675), (24, 2.0720606)
440: (286, 3.2008944), (269, 2.815471), (302, 2.2989392), (301, 1.6949016), (315, 1.6655984), (275, 1.6508331), (690*, 1.6259915), (306, 1.5472252), (268, 1.4979603), (316, 1.4345121)
445: (475*, 1.803265), (98, 1.4652855), (294, 1.4357499), (257*, 1.4251875), (182, 1.4234535), (172, 1.3551692), (156, 1.3247075), (124, 1.3110325), (282, 1.2815686), (11, 1.2182052)
447: (127, 3.4925497), (7*, 3.473383), (9*, 3.0276754), (405*, 3.0185878), (56*, 2.8646824), (15*, 2.7989042), (174*, 2.5677016), (125, 2.5319042), (64, 2.4388936), (475, 2.345043)
449: (124, 2.548086), (275, 2.510408), (7, 2.243335), (508, 2.0252151), (13, 1.9952317), (116, 1.8722569), (237, 1.8367043), (283, 1.8174734), (129, 1.7942139), (25, 1.6845015)
450: (402*, 4.9723735), (480*, 4.6040425), (485*, 4.510541), (8, 4.3959293), (483*, 4.346016), (451*, 4.3246317), (216*, 4.246755), (161*, 4.137206), (684, 3.994958), (568*, 3.9311614)
446: (313, 2.5747662), (302*, 2.2153225), (258, 2.1611037), (272, 1.923134), (315, 1.6277424), (333, 1.6053588), (268*, 1.3163224), (316, 1.3079915), (310, 1.2950213), (750, 1.2708365)
439: (9, 1.518198), (117, 1.4464096), (508, 1.4396455), (111, 1.4158124), (1, 1.4046186), (124, 1.3824698), (127, 1.373838), (15, 1.3473252), (742, 1.3197118), (25, 1.2645472)
451: (313, 3.8336816), (258*, 3.380525), (333*, 2.9027898), (272, 2.6644402), (315, 2.2630663), (332*, 2.240991), (271, 2.217836), (301*, 2.114348), (690*, 2.0245514), (310, 1.9956307)
452: (127*, 3.7295551), (194*, 3.6282766), (511, 3.5565262), (603*, 3.5448194), (474*, 3.3364742), (705, 2.9988878), (357, 2.997394), (210*, 2.8611495), (484, 2.8203614), (205, 2.6971416)
454: (174*, 3.9231002), (50*, 3.8130362), (318*, 3.7198563), (423*, 3.1768632), (294, 3.0561788), (216, 3.0288258), (435*, 3.0155063), (64*, 3.0089157), (286*, 2.944009), (127, 2.8063478)
453: (12*, 3.3703537), (50*, 3.3038054), (64, 3.2454054), (11*, 3.0272894), (1, 2.9774497), (79*, 2.678801), (127, 2.612857), (173, 2.6104934), (144*, 2.5130613), (96, 2.4473448)
455: (258*, 4.977497), (50*, 4.218059), (275*, 3.3679028), (1*, 2.6136224), (515*, 2.5789192), (64*, 2.5261936), (265*, 2.3909657), (86, 2.337081), (151, 2.3316882), (216, 2.3217535)
444: (269*, 1.8055559), (302, 1.6463139), (181, 1.5881579), (294, 1.4854598), (288, 1.4523715), (333, 1.2596974), (690, 1.2181765), (323, 1.1964802), (127, 1.1818097), (222, 1.1756511)
448: (313, 2.5996706), (272, 2.1670885), (300, 1.9932661), (315, 1.864428), (328, 1.7266469), (690, 1.4807906), (288*, 1.4754931), (347, 1.422792), (326, 1.3593247), (751, 1.3538147)
457: (98*, 6.1088467), (237*, 4.525156), (22*, 4.2378316), (28*, 4.0380273), (151*, 3.9838467), (423*, 3.854988), (176*, 3.8309147), (173*, 3.7287173), (204*, 3.6810696), (71, 3.6260526)
456: (234*, 3.207429), (179*, 3.1561797), (7, 2.9892776), (156, 2.7834084), (475*, 2.7699654), (64, 2.7337162), (183, 2.726713), (175*, 2.6831307), (318, 2.668137), (11, 2.6224968)
458: (100*, 5.353481), (318*, 3.3709018), (197, 3.2928553), (286*, 3.2539556), (237*, 3.2317553), (475*, 2.8533013), (187*, 2.7647257), (508, 2.5901139), (111, 2.5095837), (479, 2.4025195)
462: (300*, 2.115237), (258, 1.8061833), (294, 1.7490346), (328*, 1.6522194), (286, 1.6411564), (302, 1.5799146), (333, 1.5385042), (748, 1.2660686), (307, 1.1877851), (245, 1.1769407)
459: (50*, 4.281599), (121*, 3.9642224), (237, 3.2178817), (118, 3.0387573), (742*, 2.8312552), (313, 2.7055638), (100*, 2.6664994), (288, 2.6584244), (282*, 2.4216301), (151, 2.2827318)
460: (286*, 2.7886896), (14*, 2.5007708), (269, 2.1299562), (475, 2.0399196), (237, 1.8216993), (50, 1.7787008), (313*, 1.7581997), (117*, 1.7381961), (302*, 1.7059146), (116, 1.6837795)
461: (286, 1.6491688), (300, 1.5060633), (302*, 1.3172034), (288, 1.1827582), (328, 1.1630542), (272, 1.1183724), (333, 0.9971492), (301, 0.934155), (268, 0.9268827), (315, 0.925361)
467: (50*, 2.1564622), (181*, 1.7548283), (508, 1.7407159), (129, 1.6055894), (151, 1.5942605), (293*, 1.4710265), (410, 1.4614469), (250, 1.450663), (237, 1.4444392), (56, 1.3524727)
468: (318*, 4.265632), (98*, 4.216728), (276, 3.4423754), (1*, 3.4217494), (216*, 3.3513386), (238*, 3.311481), (79, 3.053605), (475*, 3.024493), (168, 2.9260666), (11, 2.9080772)
466: (313*, 2.7547731), (302*, 2.6357446), (12, 2.5636644), (127*, 2.5513232), (181*, 2.4319885), (210*, 2.3571677), (228, 2.132944), (748*, 2.0517704), (64, 2.0166426), (271, 1.9772786)
472: (181*, 4.500695), (403*, 4.2390428), (1*, 4.1602883), (7*, 3.935592), (230*, 3.9302409), (174*, 3.8822138), (405*, 3.858029), (588*, 3.8319643), (89, 3.7895548), (559*, 3.6443563)
465: (1*, 2.4074662), (168, 2.354772), (172*, 2.3087432), (173, 2.1397452), (483, 2.0939538), (204, 2.0643425), (427, 2.045149), (194*, 1.9093876), (56*, 1.8825668), (69, 1.8629688)
463: (100*, 4.0017014), (181, 2.800726), (9, 2.707576), (300, 2.6505423), (222, 2.6219745), (121*, 2.577232), (405, 2.4556627), (7*, 2.4422505), (471, 2.1755905), (298, 2.1275542)
471: (181, 1.2325689), (419, 1.2315335), (143, 1.0745639), (496, 1.0581669), (173, 1.0474701), (168, 1.0419931), (294, 1.025489), (204, 1.0141671), (15, 0.96925807), (28, 0.9353446)
474: (483*, 5.581155), (98*, 4.5789514), (211*, 4.54854), (474*, 4.3599596), (97*, 4.157953), (504*, 4.060199), (187*, 4.050023), (357*, 3.9827404), (133, 3.9332273), (528*, 3.6286318)
469: (480, 1.8012679), (197, 1.7237892), (603*, 1.685985), (435, 1.6545621), (498, 1.6020339), (514, 1.6009092), (482, 1.5574288), (523, 1.544737), (657, 1.4878633), (205, 1.4809595)
464: (300*, 3.5073292), (313, 3.2640977), (294*, 2.448185), (272, 2.3318484), (751, 1.8354264), (315, 1.8303657), (307*, 1.810877), (271, 1.758432), (310, 1.7247555), (301*, 1.7118707)
476: (173*, 2.4197135), (95, 1.9907216), (172, 1.7853018), (8, 1.7442235), (272, 1.6327919), (28, 1.6139762), (588, 1.5838069), (143, 1.5382681), (208*, 1.5270437), (238*, 1.5130635)
478: (56, 3.4780936), (216*, 2.6462142), (357*, 2.5115254), (237*, 2.451728), (156, 2.3173203), (22, 2.19435), (173, 2.1851482), (268, 2.1175823), (508, 2.0857508), (174, 2.0663798)
473: (100, 2.291634), (124*, 1.8665788), (286, 1.7856222), (269, 1.6829133), (276*, 1.6525025), (283, 1.3793899), (13, 1.372008), (248, 1.3588341), (129*, 1.2708044), (127*, 1.2209513)
470: (276*, 2.4714022), (237, 2.3694892), (117, 2.2078738), (127, 2.177962), (151, 2.1236036), (275, 2.0388513), (25, 1.9662019), (121, 1.9428673), (508*, 1.8962237), (111, 1.8936774)
480: (174*, 2.1105125), (100*, 1.7735106), (474, 1.7392172), (181, 1.7274945), (134, 1.6194192), (286, 1.5720553), (515, 1.5436956), (168, 1.5359612), (135, 1.5331566), (269, 1.5231509)
441: (50, 1.439295), (237, 1.2743876), (181, 1.2513436), (258, 1.1517484), (121*, 1.1333663), (742, 0.9614082), (125, 0.9526012), (313*, 0.9046814), (257, 0.90273374), (111, 0.8999764)
479: (127*, 3.9901013), (79*, 3.9077642), (515, 3.2503152), (98, 3.1951926), (82*, 3.0138836), (56, 2.9453368), (7, 2.9073157), (135*, 2.6713333), (275, 2.6574533), (313, 2.5715806)
484: (172*, 5.0225043), (96*, 4.29324), (144*, 3.3322754), (230*, 2.9713292), (64, 2.8615184), (118, 2.811633), (403, 2.6717422), (83, 2.644192), (196, 2.6161258), (56*, 2.531075)
486: (117*, 3.6585655), (286*, 3.5121133), (7*, 3.4386678), (124*, 3.3789082), (9*, 3.3748798), (15*, 2.9438968), (137*, 2.7195628), (118, 2.6967816), (151*, 2.6620982), (313, 2.6239347)
487: (79*, 4.511335), (202*, 3.7364943), (144*, 3.5677915), (181*, 3.1278007), (66*, 3.049879), (763, 3.0346525), (215*, 2.9773436), (97*, 2.9356534), (684*, 2.91681), (168, 2.9021301)
482: (300, 2.525702), (302, 1.9648178), (272, 1.7419263), (288*, 1.7275484), (333, 1.5279758), (181, 1.479562), (307, 1.2888608), (268, 1.2880638), (751, 1.2649994), (690, 1.2551539)
481: (50*, 1.9071283), (174, 1.7855947), (496, 1.71796), (194, 1.6121491), (168, 1.5979028), (69, 1.5272927), (172, 1.4840956), (483, 1.4792641), (1, 1.4550618), (275, 1.4527069)
492: (127*, 2.057867), (197, 1.6340374), (275*, 1.410072), (14, 1.3875555), (515, 1.3151526), (64*, 1.2947572), (9, 1.2895569), (435, 1.2785794), (480, 1.2603687), (191, 1.2532034)
493: (127*, 3.8899674), (79*, 3.432821), (12*, 3.0194948), (144, 2.9468174), (98*, 2.93563), (258*, 2.8727863), (204*, 2.7188022), (64, 2.6038928), (228, 2.4030886), (288*, 2.241588)
490: (288, 1.8168557), (276, 1.7465128), (117*, 1.5558046), (121, 1.5354341), (127*, 1.4910333), (250, 1.4309984), (25, 1.4280272), (508, 1.4264349), (268, 1.4249496), (405, 1.4236494)
489: (272*, 4.407957), (288*, 4.2533417), (307*, 3.670489), (294*, 3.6531465), (326*, 3.5609486), (690, 3.218781), (310*, 3.077754), (323*, 3.0145805), (750*, 2.8885994), (346*, 2.725492)
483: (222*, 2.1692998), (1*, 1.6253525), (100, 1.4689863), (117, 1.3564516), (228*, 1.3101144), (286*, 1.2649891), (7, 1.2452389), (89, 1.230452), (25, 1.1675147), (300, 1.1603153)
496: (98*, 2.2815726), (50*, 2.0922444), (423, 1.8861072), (179, 1.8480427), (234, 1.8388903), (183*, 1.8212985), (238, 1.8199571), (95, 1.8160684), (200, 1.7873446), (175, 1.745071)
494: (181*, 2.863973), (318, 2.035732), (258, 2.025332), (69, 1.9193933), (286*, 1.8897613), (117, 1.8590274), (483, 1.5898286), (172, 1.5362537), (276, 1.5170387), (423, 1.5128865)
495: (22, 3.7483735), (82*, 3.7110841), (403*, 3.5995696), (227*, 3.4679163), (200*, 3.42531), (71*, 3.405323), (7, 3.3099272), (28, 3.2508638), (164, 3.0710804), (568*, 3.0667522)
477: (15*, 1.5296261), (125, 1.2886959), (742, 1.2378309), (283, 1.1901708), (275*, 1.1848991), (591, 1.1389449), (25*, 1.1356806), (117, 1.1302401), (471, 1.1184654), (845, 1.1022801)
497: (173*, 4.680326), (96*, 4.38762), (204*, 3.8988044), (257*, 3.1946108), (230*, 3.0739563), (431*, 3.023596), (183*, 2.9925823), (161*, 2.9642627), (117, 2.8834052), (154, 2.854547)
488: (204, 3.1715019), (194, 3.132266), (423, 3.1199152), (195, 3.081175), (496*, 3.0039983), (183*, 2.952592), (313, 2.8486273), (427, 2.8458672), (435, 2.8010938), (168*, 2.6547768)
498: (474*, 2.8287659), (179*, 2.7880147), (12*, 2.5297558), (209, 2.429379), (181*, 2.30791), (357, 2.2960534), (654, 2.2224572), (156*, 2.206387), (176*, 2.1871364), (200, 2.0832255)
499: (286, 2.8503587), (302, 2.693893), (172, 2.5884895), (269, 2.4728134), (22, 2.4668925), (79, 2.3936589), (357*, 2.372975), (64, 2.3493505), (69*, 2.2743015), (204, 2.252722)
491: (137, 1.5792993), (276, 1.2860192), (9, 1.1752484), (275, 1.1724932), (150, 1.1545522), (13, 1.114896), (248, 1.0907805), (508, 1.0652274), (515, 1.0402911), (302, 1.0192951)
500: (181*, 3.495917), (288, 3.1623745), (117*, 2.9800751), (222, 2.9709969), (508, 2.7394044), (14, 2.620588), (137, 2.4360127), (124, 2.432478), (13*, 2.4272282), (56*, 2.36416)
502: (333*, 1.8827584), (302, 1.8686775), (286, 1.7712148), (748, 1.7583184), (326, 1.6605479), (272, 1.5821646), (269, 1.4807705), (332, 1.3863133), (245, 1.3539762), (315, 1.35242)
503: (137*, 3.5519633), (50*, 3.519003), (191, 3.4038), (9, 3.2722292), (483, 3.0556614), (258, 3.0445461), (462, 2.9083261), (515, 2.8022392), (170, 2.6918633), (89, 2.65576)
504: (98*, 4.5309677), (200*, 3.9470336), (15, 3.9251096), (71*, 3.8859322), (215*, 3.242561), (97*, 2.9595764), (1, 2.923134), (294*, 2.916566), (191, 2.7905736), (588, 2.7702262)
505: (181*, 2.7779393), (69*, 2.7597148), (258*, 2.5781837), (172*, 2.4111738), (318, 2.2586436), (28, 2.2313735), (117*, 2.1265378), (222, 2.0504513), (215, 2.0134728), (265*, 1.9963198)
506: (174*, 4.556192), (172*, 4.2430468), (22, 4.1086345), (96*, 3.9983132), (228*, 3.3461797), (265, 3.338606), (161*, 3.2749062), (64, 3.1043947), (185, 3.0566528), (511, 3.012831)
443: (313*, 1.7822388), (300, 1.5665644), (302, 1.565441), (288, 1.4912331), (286*, 1.484245), (328, 1.3063154), (272, 1.2019298), (294*, 1.108094), (268, 1.0576758), (326, 1.0350642)
507: (333*, 2.911552), (286, 2.8823922), (272, 2.7689133), (323*, 2.7565024), (307*, 2.6444435), (326, 2.588249), (245*, 2.55107), (322, 2.3925164), (257*, 2.3126574), (301, 2.300544)
514: (173*, 5.2224393), (172*, 5.098749), (181*, 4.6832457), (56, 4.1780515), (202*, 3.8056998), (89*, 3.7598581), (98*, 3.3619168), (238, 3.275531), (100*, 3.2065654), (286, 3.1756058)
508: (98*, 3.362071), (56, 2.9888737), (135, 2.7268336), (89, 2.649285), (28, 2.4676042), (22, 2.3583527), (483, 2.2482026), (427, 2.205968), (496, 2.1676269), (153*, 2.1169133)
511: (258, 2.1344948), (302, 1.9070051), (328, 1.8934547), (286, 1.7041308), (272, 1.5868319), (748, 1.5276634), (326, 1.5250373), (307, 1.4960663), (269, 1.4255422), (323, 1.4166553)
515: (313*, 3.0069256), (272, 2.218688), (333, 2.0430806), (301, 1.623618), (323*, 1.5694655), (751, 1.5497177), (268, 1.5479616), (310*, 1.542178), (327, 1.5208932), (331, 1.493959)
512: (98, 1.4251114), (174, 1.2667596), (181, 1.16369), (127, 1.107025), (172, 1.1007257), (357, 1.0467265), (22, 1.0305421), (100, 0.9855636), (176, 0.96374977), (286*, 0.95912576)
513: (50*, 1.8241932), (181*, 1.6830872), (117*, 1.6654387), (1, 1.2906532), (597, 1.2626339), (237, 1.0749469), (7, 1.0712177), (125, 1.0685278), (515, 1.0671347), (471, 1.0397217)
475: (313*, 1.6336213), (269*, 1.5172292), (300, 1.4917827), (272, 1.2710419), (328, 1.0262743), (294, 0.92583597), (268, 0.90639687), (748, 0.8880357), (333, 0.8694869), (301, 0.8685236)
523: (275, 3.3820982), (173, 3.0469267), (283, 2.6946273), (257*, 2.5361876), (286, 2.2408504), (137, 2.2057393), (8*, 2.1592271), (100, 2.113522), (151, 2.0918572), (222, 2.0447283)
518: (405*, 3.1286535), (742*, 2.9489214), (276*, 2.726207), (282, 2.6941376), (15, 2.6844351), (111, 2.651883), (127, 2.49639), (9*, 2.4796612), (1*, 2.4627695), (546*, 2.3489988)
509: (313, 2.1133668), (286, 1.7180567), (294*, 1.6334543), (269, 1.4957393), (328*, 1.4883274), (748, 1.3660238), (333, 1.359274), (272, 1.2613994), (323, 1.097459), (326*, 1.0694842)
516: (174, 1.2437739), (172, 1.1336125), (222, 1.1113787), (258, 1.0059717), (168, 0.9697132), (89, 0.9607284), (1, 0.9298567), (228, 0.8938693), (183, 0.8666638), (173, 0.8333268)
510: (328, 1.9324896), (302, 1.6669525), (326*, 1.5011939), (272, 1.4577641), (269, 1.4446493), (307, 1.4137561), (271, 1.284524), (690, 1.2491438), (332, 1.211825), (315, 1.2006679)
524: (183, 3.380327), (479*, 3.3672898), (100*, 3.306061), (23*, 3.2446725), (177, 3.172763), (193*, 3.1438398), (427, 3.0579298), (510, 3.0256205), (521*, 3.0193388), (519*, 2.9909775)
501: (276*, 2.9429586), (742, 2.7819316), (1, 2.765957), (50, 2.5868635), (282*, 2.3894048), (25*, 2.3637881), (508*, 2.310275), (9, 2.2642355), (15, 2.1886454), (546*, 2.1873977)
525: (117, 2.5754552), (1*, 2.3933122), (50, 2.3633378), (7*, 2.2358012), (15*, 2.2131283), (742*, 2.1270883), (125*, 2.080255), (222, 2.0782747), (111*, 2.0170417), (258, 1.8074286)
521: (204*, 3.1919487), (22*, 3.1533854), (183*, 2.8350918), (98, 2.6487365), (24, 2.5122452), (117*, 2.4632747), (82, 2.4527845), (100*, 2.3872356), (156*, 2.3425548), (64, 2.3305864)
520: (313, 2.147599), (258, 1.9007044), (272, 1.6213088), (328, 1.376934), (301, 1.2148222), (748, 1.0922832), (333, 1.0831025), (268, 1.0771397), (750, 1.0296314), (316, 1.0232834)
519: (302, 2.687193), (300, 2.3364549), (272, 2.2293856), (258, 2.1328852), (269, 2.0750115), (286, 2.0097458), (315, 1.929453), (307, 1.8220248), (294, 1.7874647), (326, 1.7531744)
528: (50*, 2.8234634), (172, 2.2843406), (173*, 1.9001133), (22, 1.7322252), (1, 1.6964467), (496, 1.6744524), (195, 1.5897387), (300, 1.5188118), (96, 1.4941438), (28, 1.4211332)
532: (300*, 4.04784), (313*, 3.8541949), (64, 3.677048), (328, 3.590507), (294, 3.5829928), (288, 3.38429), (69, 3.3745093), (568*, 3.1632378), (385, 3.127534), (11*, 3.1039066)
530: (318, 1.9047673), (69, 1.8171449), (64*, 1.6086985), (127, 1.603129), (1, 1.5650705), (22, 1.4849614), (9, 1.4701548), (286, 1.4607701), (191*, 1.4381702), (216, 1.42323)
531: (258, 2.0957613), (286*, 1.893793), (328, 1.8812746), (272, 1.8288747), (269, 1.79834), (315, 1.5541204), (333, 1.5145646), (307, 1.4574343), (294, 1.453049), (326, 1.4444857)
529: (313, 3.6444836), (302, 3.008927), (288*, 3.0049558), (328*, 2.7989395), (272, 2.524238), (307*, 2.2163506), (748, 2.155975), (315, 2.134126), (301*, 1.9888798), (327*, 1.8897208)
517: (121, 2.1330268), (257, 1.7213924), (100, 1.6498439), (313, 1.6194658), (118, 1.5489061), (748*, 1.5456711), (286, 1.4603105), (15, 1.4387684), (151, 1.4095585), (125, 1.3320495)
527: (100*, 3.8978884), (56*, 3.8290207), (98, 3.819727), (483, 3.4617174), (654, 2.8315814), (89, 2.8267198), (182*, 2.6723778), (480, 2.6647418), (194, 2.6156275), (479*, 2.603742)
