# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (70*, 0.2822464), (216, 0.26134786), (275, 0.2569314), (168, 0.24785171), (83, 0.24751265), (116*, 0.23381878), (268, 0.23220108), (732, 0.22990398), (88, 0.22787037), (154, 0.2268427)
398: (174*, 1.0320176), (210, 0.9360331), (423*, 0.8813386), (195, 0.8247603), (483*, 0.8100451), (318, 0.8098758), (132*, 0.79993117), (22, 0.7936954), (98, 0.77455777), (133*, 0.77408254)
397: (127*, 0.6704281), (300, 0.6237775), (258, 0.62043244), (187, 0.56509554), (269, 0.5031864), (56*, 0.4972289), (294, 0.4940082), (271, 0.4925408), (603, 0.48431933), (176, 0.48175898)
399: (204*, 0.9876881), (69*, 0.95703673), (550*, 0.9517978), (68*, 0.9341023), (117*, 0.9061709), (95*, 0.8670351), (202, 0.84436136), (4, 0.83103967), (7, 0.8289539), (739, 0.8134656)
396: (121*, 0.67823404), (294, 0.6257344), (597*, 0.54909694), (7, 0.532362), (748, 0.53073025), (181, 0.5208856), (15, 0.50136775), (50, 0.4721273), (257, 0.4637448), (258, 0.44348398)
401: (50*, 0.97542214), (100*, 0.84447974), (15, 0.7691417), (237*, 0.7526076), (121*, 0.69291604), (300, 0.67125165), (258, 0.65227604), (496, 0.6112616), (191*, 0.6066195), (222, 0.60131264)
402: (121, 0.77490675), (257*, 0.7681637), (405, 0.654294), (250, 0.5133713), (124*, 0.50958794), (111*, 0.48437077), (282, 0.48415056), (298, 0.48003003), (742, 0.4742446), (248, 0.46804863)
384: (294, 0.5473971), (288, 0.53927785), (269, 0.5197185), (326, 0.422163), (301, 0.39650074), (323, 0.39280584), (245, 0.38637745), (307, 0.3791296), (340, 0.37313402), (690, 0.36221418)
395: (294, 0.62889546), (117, 0.59500575), (222, 0.5620303), (300*, 0.55816907), (405, 0.5008166), (151*, 0.49766314), (257*, 0.49760208), (7, 0.4886125), (286*, 0.48720008), (25, 0.41242158)
353: (288, 0.5319558), (313*, 0.5313883), (269, 0.5222928), (294, 0.5180195), (302, 0.5133304), (748, 0.47496304), (307, 0.3915937), (289, 0.38265812), (245*, 0.37681124), (323, 0.37257752)
403: (121*, 0.8287409), (405*, 0.72968304), (742, 0.6189912), (546*, 0.5654174), (15, 0.5504195), (25, 0.5454993), (125, 0.5238519), (294, 0.4638178), (298, 0.46131772), (250, 0.45973456)
405: (510*, 1.2220676), (67*, 1.1534275), (541*, 1.0655082), (387*, 1.0498623), (190*, 1.0378522), (51*, 1.0360801), (705, 1.0082555), (1074*, 1.0025843), (470*, 0.9986725), (491, 0.99707615)
400: (333, 0.551762), (302, 0.5305992), (326, 0.48507512), (301*, 0.467411), (245, 0.46361354), (289, 0.4529666), (272, 0.452599), (271, 0.43963027), (322, 0.42757848), (340, 0.40781912)
406: (185*, 1.2881258), (200, 1.1352794), (100*, 1.1191938), (603, 0.9789639), (7*, 0.92577446), (50*, 0.8957955), (423, 0.88126916), (196*, 0.86350906), (479*, 0.8233852), (507*, 0.79361576)
407: (168*, 1.0271428), (173*, 0.86212283), (186*, 0.84441984), (234*, 0.8397582), (183*, 0.83865374), (216*, 0.8368494), (419, 0.7988903), (200*, 0.79708457), (191*, 0.77951735), (230*, 0.77031976)
409: (603*, 0.93505114), (134*, 0.89600044), (194, 0.84541136), (480*, 0.84081846), (357*, 0.83871263), (474*, 0.83670473), (211*, 0.8046993), (511*, 0.7849092), (199*, 0.7737624), (127*, 0.764154)
404: (258*, 0.9082298), (333*, 0.7716774), (326, 0.6896576), (322, 0.64112765), (271, 0.59529036), (340, 0.5701759), (315, 0.543023), (751, 0.52433336), (347, 0.51288855), (268, 0.47529712)
413: (288, 0.84223497), (294, 0.8350107), (100*, 0.75581074), (313, 0.7067651), (748, 0.70347255), (117, 0.6252771), (1, 0.6137871), (302*, 0.6115494), (323, 0.5779189), (268, 0.5069368)
416: (294*, 1.3290781), (111*, 1.1762254), (742*, 1.0950927), (204*, 1.0654929), (566, 1.0296268), (97*, 0.99434245), (591*, 0.9798487), (322*, 0.9533385), (385*, 0.9510524), (272*, 0.93735325)
408: (300*, 0.5729498), (258*, 0.5696656), (313*, 0.50754774), (269, 0.5053005), (333, 0.46737635), (326, 0.40229732), (301, 0.39448413), (340, 0.37633988), (307, 0.3727473), (289, 0.37230396)
410: (294, 0.5676804), (302, 0.53312343), (288, 0.5308917), (333, 0.51184857), (272*, 0.48744735), (301, 0.47096705), (326, 0.45311046), (307, 0.4278781), (245, 0.42102006), (690*, 0.41900188)
411: (173, 0.6254602), (204, 0.6162483), (96, 0.5309171), (98, 0.5158349), (82, 0.5135287), (144, 0.5037854), (69, 0.49526405), (28*, 0.49521592), (423, 0.48433134), (127, 0.47351256)
417: (168*, 0.97211653), (235*, 0.9679933), (53, 0.9539919), (234*, 0.9474768), (229, 0.94543475), (151*, 0.9215177), (228*, 0.9195829), (91*, 0.9181694), (174*, 0.91047865), (95*, 0.8781527)
412: (50, 0.5368977), (172*, 0.4409037), (181, 0.42371327), (127, 0.42052948), (98, 0.41676286), (79, 0.39957428), (100, 0.3966059), (168, 0.38650826), (176, 0.3849541), (210, 0.38307858)
420: (269, 0.4338753), (258, 0.40232542), (268, 0.33514124), (137*, 0.3125089), (285*, 0.30773664), (300, 0.3032332), (313, 0.30132854), (50, 0.28530902), (289, 0.26147056), (340, 0.25979134)
422: (475*, 0.64518833), (151*, 0.6180023), (121, 0.61458045), (164, 0.572364), (9, 0.5629253), (678, 0.5534727), (300, 0.54228216), (118, 0.53283733), (748, 0.53281343), (323*, 0.5291136)
425: (288*, 1.1947554), (50*, 1.123078), (271*, 1.0904071), (127*, 0.9601504), (328, 0.9096777), (89*, 0.8057353), (79*, 0.7858597), (182, 0.7493981), (313*, 0.7374826), (678*, 0.7176197)
419: (258, 0.44968122), (127, 0.3782666), (222, 0.35188594), (7, 0.34482977), (117, 0.32961184), (151, 0.32635954), (294, 0.3132594), (121, 0.29969135), (237, 0.2982741), (515, 0.29358253)
415: (300, 0.30920985), (258*, 0.28134444), (294, 0.2788291), (286, 0.2580494), (313, 0.23120892), (288, 0.2290613), (50, 0.22451401), (333, 0.20603305), (302, 0.20286211), (271, 0.19027826)
423: (300*, 0.9982294), (294, 0.8488212), (288, 0.8439378), (286*, 0.80319554), (313*, 0.7379583), (322*, 0.65788054), (289, 0.6284028), (307*, 0.6059261), (301, 0.58351797), (332, 0.5603547)
429: (121*, 1.0698261), (70*, 1.0541776), (135, 1.000706), (210*, 0.99074364), (215, 0.9900669), (179*, 0.97719127), (97*, 0.96043235), (89*, 0.94601727), (151*, 0.92365336), (180*, 0.916812)
428: (258, 0.90291303), (328, 0.8540343), (333, 0.77209854), (748, 0.73762447), (307*, 0.6587073), (340*, 0.631608), (690*, 0.62700003), (323*, 0.5851607), (327, 0.5847792), (310*, 0.53245515)
427: (313, 0.51243746), (288, 0.49823985), (294, 0.49541214), (333, 0.49112344), (269, 0.49075454), (326, 0.4313797), (748, 0.43084177), (301, 0.4267123), (307, 0.4110985), (272, 0.4053365)
418: (300*, 0.4327039), (286, 0.41288915), (294, 0.35222524), (302*, 0.34968764), (288*, 0.3466137), (748, 0.32666662), (272, 0.29975423), (326, 0.28378567), (340, 0.271099), (271, 0.26549122)
424: (300*, 0.57758945), (313, 0.47151914), (748, 0.44725153), (328, 0.44471988), (269, 0.42746407), (289*, 0.36828616), (245, 0.36557382), (50*, 0.35166603), (181, 0.35145867), (322, 0.34596008)
432: (597, 0.670747), (546*, 0.624705), (25, 0.6151537), (15*, 0.611212), (9, 0.5924748), (125, 0.58908933), (127, 0.5700721), (258*, 0.54998255), (288*, 0.5309193), (147, 0.51495516)
421: (174*, 0.5114335), (181, 0.508163), (286, 0.45871845), (180, 0.44799593), (182*, 0.43973848), (258, 0.43711904), (357, 0.42778626), (23, 0.42249006), (12*, 0.4215068), (195, 0.41964787)
435: (121*, 1.1180053), (195*, 1.0692507), (229*, 1.0644492), (231, 1.0177158), (95*, 0.9753521), (222*, 0.9708186), (7*, 0.93502045), (62*, 0.93501824), (183*, 0.89694816), (94, 0.8881924)
433: (258, 0.6120837), (288, 0.5133842), (313, 0.4888767), (328, 0.47405756), (271, 0.39269665), (289, 0.38863742), (272, 0.3782282), (301, 0.3651968), (327, 0.35838407), (307, 0.3544053)
426: (498, 0.7755946), (514, 0.7101684), (523, 0.69126165), (357, 0.6421448), (479, 0.6420127), (654*, 0.62711394), (507, 0.6186226), (520, 0.6125425), (604, 0.60923994), (521, 0.60240895)
436: (69, 0.68151104), (655*, 0.651688), (77, 0.6399906), (196, 0.62150604), (402, 0.6075101), (97, 0.5988379), (56, 0.5956514), (164, 0.5753324), (88, 0.558412), (735, 0.5565451)
430: (7*, 0.80711186), (1, 0.65181947), (288*, 0.6325097), (257, 0.5995975), (475, 0.58271205), (294*, 0.5202694), (405, 0.48330405), (250, 0.47562188), (118, 0.45174086), (269, 0.41907197)
434: (117, 0.5474304), (742, 0.53860134), (282, 0.51613), (405, 0.48557648), (25, 0.47481665), (276, 0.45298153), (284, 0.44746366), (100, 0.42839548), (151*, 0.42251104), (597, 0.41376603)
437: (655*, 0.9628531), (168*, 0.95098263), (660*, 0.9238437), (196*, 0.91847044), (69*, 0.9033443), (582*, 0.897412), (100*, 0.83436096), (88*, 0.83268696), (197*, 0.81094146), (25, 0.7900497)
438: (117, 0.5562321), (294, 0.498018), (181*, 0.48351824), (258, 0.47361442), (111, 0.4302319), (276, 0.42786297), (405, 0.42268586), (222, 0.42204422), (275, 0.41951126), (7, 0.4157486)
431: (328*, 0.44834155), (258, 0.43227258), (294*, 0.4193957), (288, 0.40864703), (313, 0.4072517), (286*, 0.40638325), (333, 0.40544793), (748*, 0.38935128), (326, 0.3607544), (272, 0.33834395)
442: (183, 0.7299797), (98*, 0.72493637), (200, 0.7155916), (230*, 0.6657902), (50, 0.662798), (568, 0.6592714), (233, 0.654815), (184*, 0.6486234), (566, 0.6373291), (117*, 0.6256467)
440: (286, 0.74742657), (269, 0.67894167), (302, 0.59422934), (288, 0.50345325), (301, 0.48614758), (268, 0.47250938), (333, 0.46834514), (294, 0.46370423), (289, 0.44179538), (748, 0.4250494)
445: (117*, 0.84018683), (258, 0.7173538), (288*, 0.70055413), (475*, 0.6993668), (294, 0.6768837), (405*, 0.65578556), (742*, 0.64848924), (282, 0.64239854), (508*, 0.62789583), (222, 0.6074041)
447: (181*, 1.0460358), (237*, 0.9058975), (127, 0.8212766), (151*, 0.7818749), (273, 0.7179344), (9*, 0.7173574), (98*, 0.7046782), (25*, 0.6730707), (475, 0.66986614), (250, 0.6416416)
449: (124, 0.4946367), (14*, 0.48670375), (100*, 0.48135078), (13, 0.42763078), (93, 0.41423622), (129, 0.41330022), (7, 0.40827766), (508, 0.4019791), (237, 0.3942249), (116, 0.3870836)
450: (378*, 1.0994725), (402*, 1.065988), (404, 1.0130941), (527*, 1.0081915), (323, 0.98201776), (498*, 0.9776364), (483*, 0.9706474), (64*, 0.9629889), (28*, 0.9601756), (526*, 0.9589908)
446: (286*, 0.7230095), (258, 0.7121678), (328*, 0.6749722), (313, 0.66160274), (333, 0.62714225), (326*, 0.5481835), (272, 0.53649354), (690*, 0.49419066), (323, 0.4728361), (271, 0.46903265)
439: (117, 0.41362968), (237*, 0.37655523), (1, 0.35386878), (50, 0.32829043), (257*, 0.32475865), (9, 0.31447005), (742, 0.30956426), (118, 0.30835426), (471, 0.30440238), (181, 0.2970818)
451: (313, 1.0192735), (326*, 0.95108515), (272, 0.86501086), (289*, 0.861786), (340, 0.820559), (310, 0.7841698), (271, 0.7602774), (347, 0.75394064), (346, 0.7392718), (315, 0.65591997)
452: (357, 0.8181823), (98*, 0.806982), (194*, 0.7980809), (132*, 0.7857797), (204*, 0.7664404), (133, 0.75865823), (211*, 0.7490432), (318*, 0.745866), (216*, 0.7391336), (56, 0.7352784)
454: (174*, 0.993013), (294, 0.9798371), (172*, 0.9225466), (216, 0.9155028), (215*, 0.9053239), (79*, 0.89043105), (98*, 0.8699754), (127, 0.8440705), (197*, 0.83135283), (286*, 0.74753183)
453: (173, 0.74091786), (96, 0.73858213), (161, 0.7133785), (121, 0.7124154), (195, 0.7113586), (228, 0.6759962), (28, 0.6735812), (405, 0.66330993), (222, 0.6373016), (1, 0.63461953)
414: (258*, 0.5058413), (300*, 0.48505566), (286, 0.47749966), (328, 0.43193936), (333, 0.4072244), (302*, 0.3928026), (269, 0.37168682), (326, 0.34104612), (271, 0.32692564), (323, 0.32310164)
455: (181*, 1.084458), (294, 0.9669315), (9*, 0.88125336), (98*, 0.8785914), (742, 0.7937348), (151, 0.76105595), (111, 0.7474998), (172*, 0.7350838), (70*, 0.6979992), (215, 0.6768063)
444: (286*, 0.5564392), (294, 0.5034915), (288, 0.46178657), (748*, 0.45377228), (302, 0.39145273), (333, 0.36850935), (323, 0.35051084), (181, 0.3301492), (289, 0.32349792), (301, 0.31160748)
448: (286*, 0.6346717), (300, 0.5443634), (313, 0.53390115), (328, 0.5030664), (301*, 0.464853), (340*, 0.46096444), (272, 0.45874348), (307*, 0.4251079), (294, 0.4242526), (326, 0.42227477)
457: (69*, 1.1318376), (210*, 0.9357977), (405*, 0.9332581), (25*, 0.931559), (215*, 0.8826546), (218*, 0.8561379), (71, 0.8426641), (95, 0.80609316), (161*, 0.8044978), (153, 0.79011816)
456: (98*, 0.9098982), (56*, 0.8828725), (183, 0.7608116), (176, 0.74267673), (7, 0.71882087), (182*, 0.7149177), (89, 0.6894079), (79*, 0.6790543), (318, 0.6775953), (195, 0.67380375)
458: (127*, 0.9277981), (237*, 0.9113362), (124*, 0.8024997), (318*, 0.79402614), (98*, 0.76943225), (508, 0.72580713), (13*, 0.68209535), (273*, 0.65788203), (197, 0.65185696), (111, 0.643637)
462: (294, 0.6263948), (258, 0.60290897), (328*, 0.59470963), (748, 0.5527373), (286, 0.51453304), (333, 0.50372076), (245, 0.45912448), (302, 0.4203729), (269, 0.41055453), (307, 0.3980899)
459: (1*, 1.0992426), (121*, 1.005683), (405*, 0.90580314), (118, 0.9007514), (237, 0.8459852), (546*, 0.75142837), (288, 0.7450526), (328*, 0.68444884), (151, 0.6542806), (276, 0.65180534)
460: (100*, 0.64954716), (269, 0.62563217), (300, 0.5761248), (268, 0.5401254), (50, 0.50331587), (475, 0.4891552), (275*, 0.4654838), (137*, 0.46098143), (276*, 0.4608269), (237, 0.45494524)
461: (286, 0.4883555), (300, 0.4403998), (288, 0.37716952), (328, 0.35247704), (748*, 0.32577622), (333, 0.3104009), (301, 0.2866432), (289, 0.2782221), (272, 0.27051076), (268, 0.26877296)
467: (100*, 0.55872166), (50*, 0.4806927), (475*, 0.4454934), (250, 0.43682596), (181*, 0.42831275), (1*, 0.42092305), (276*, 0.39793321), (121, 0.39296475), (405, 0.3629245), (286, 0.36180875)
468: (100*, 1.0919838), (276, 0.815784), (98*, 0.78060955), (127*, 0.7705805), (151, 0.72403795), (168, 0.67881143), (79, 0.66642565), (111*, 0.66430014), (405*, 0.641462), (28, 0.6390187)
466: (271, 0.8091436), (50*, 0.79545057), (286, 0.72692), (751, 0.6557411), (272, 0.6204951), (195*, 0.6137009), (340, 0.57162035), (307, 0.57016903), (12, 0.56522584), (144*, 0.5440668)
472: (181*, 0.943263), (451, 0.84946114), (118*, 0.8225128), (71*, 0.81125844), (204*, 0.80949), (449*, 0.8031956), (154, 0.7961045), (144, 0.7906244), (88*, 0.7862777), (202*, 0.76587874)
465: (100*, 0.7260736), (173, 0.60516465), (168, 0.5959825), (210, 0.54423267), (222, 0.531565), (204, 0.511312), (153, 0.50019014), (89, 0.49383616), (483, 0.49208865), (151*, 0.49005017)
463: (14*, 0.7785718), (25*, 0.7741861), (237*, 0.74224865), (151*, 0.7055238), (50*, 0.64710027), (222, 0.6310669), (118, 0.6154776), (294, 0.6060375), (405, 0.60342604), (300, 0.58795804)
471: (419, 0.28720912), (465*, 0.2593191), (451, 0.24555479), (755, 0.23095423), (151*, 0.21376386), (473, 0.21323842), (88, 0.2119377), (143, 0.21057212), (402, 0.20990916), (91, 0.20857011)
474: (98*, 1.1064621), (133, 1.0334402), (180*, 1.0122764), (9*, 0.9938903), (435*, 0.99273235), (181*, 0.93815863), (97*, 0.9077637), (237*, 0.90474856), (1, 0.87382066), (183*, 0.86003256)
469: (480, 0.36787277), (498, 0.34047443), (514, 0.33303434), (435, 0.32892877), (482, 0.321539), (479, 0.3166834), (135, 0.30907264), (523, 0.30570948), (661, 0.3031944), (357, 0.30230287)
464: (313, 0.71700025), (323, 0.5785466), (271, 0.5758266), (289*, 0.54479444), (326*, 0.52811044), (245, 0.51211953), (272, 0.49817047), (751, 0.48766765), (340, 0.48405087), (268, 0.46124068)
476: (403, 0.48028845), (82, 0.4671876), (153, 0.42897645), (161, 0.4228456), (739, 0.4127699), (154, 0.40864542), (402, 0.40387872), (568, 0.38982835), (69, 0.3863764), (196, 0.38599983)
478: (56, 0.58132666), (22, 0.57371515), (4, 0.5628458), (202*, 0.5613594), (64*, 0.5600866), (97, 0.5359349), (173, 0.5323242), (70, 0.5318288), (174, 0.52717435), (215, 0.5157779)
473: (286, 0.42474547), (137*, 0.39829603), (100, 0.39233363), (269, 0.35644543), (285*, 0.3544896), (13, 0.31942242), (7*, 0.3099101), (93, 0.2984572), (150*, 0.29750288), (258, 0.2962848)
470: (117, 0.7154367), (237, 0.67282027), (475*, 0.65375614), (121, 0.6162215), (257*, 0.61534107), (151, 0.59236556), (25, 0.5314126), (405, 0.5186928), (111, 0.4873714), (282, 0.48424834)
480: (181, 0.48930165), (474, 0.4094031), (515, 0.408516), (135, 0.40709695), (89*, 0.39679548), (357, 0.39571893), (1, 0.37772727), (168, 0.372069), (480, 0.3640576), (435, 0.3626046)
441: (258, 0.40069327), (286, 0.32445973), (288*, 0.32176024), (748, 0.31585678), (181, 0.3047108), (50, 0.3031421), (328, 0.28868112), (257, 0.27121538), (100*, 0.26862308), (323, 0.268504)
479: (7, 0.92706764), (56, 0.8821035), (98, 0.8695437), (195*, 0.86303097), (173*, 0.83614653), (176*, 0.8295805), (204*, 0.7572366), (228*, 0.7200209), (191, 0.681159), (515, 0.66990817)
484: (210*, 0.86864257), (173*, 0.8402136), (100, 0.8372343), (195*, 0.77635664), (127, 0.7279061), (118, 0.69171107), (423*, 0.66658914), (98*, 0.6542701), (385*, 0.5934635), (546, 0.57039285)
486: (111*, 0.8857683), (25*, 0.8130894), (302*, 0.7968902), (508*, 0.7907105), (289*, 0.78700024), (129*, 0.776133), (121*, 0.7632412), (150*, 0.72952694), (748*, 0.7291848), (411, 0.70999265)
487: (210*, 0.9528073), (79*, 0.9498531), (11*, 0.93650246), (69*, 0.87144375), (144*, 0.8107113), (117*, 0.8098729), (233, 0.79442793), (31*, 0.77833945), (56*, 0.7762938), (121*, 0.7619575)
482: (258*, 0.6033115), (300, 0.59698915), (313*, 0.46544647), (333, 0.39701822), (302, 0.39190853), (323, 0.36629966), (271, 0.35433212), (245*, 0.3383062), (326, 0.32762304), (272, 0.3137126)
481: (204*, 0.3736977), (174, 0.35515437), (168, 0.35001972), (191*, 0.34140438), (210*, 0.33908904), (172, 0.33035904), (202*, 0.32778355), (194, 0.32263133), (50*, 0.31808197), (423, 0.3076611)
492: (357, 0.44631308), (603, 0.4169848), (50, 0.40889597), (197, 0.40871602), (23, 0.40412554), (427, 0.3891524), (194, 0.3832909), (480, 0.37634128), (98, 0.37384614), (135, 0.36450365)
493: (56*, 0.7059393), (89*, 0.686704), (294, 0.67376524), (144, 0.6667945), (98*, 0.63872164), (276, 0.6278889), (515, 0.6171864), (475*, 0.60162437), (228, 0.5939549), (286, 0.5804226)
490: (7*, 0.75410897), (121, 0.6442464), (276, 0.5781909), (405, 0.5643249), (475*, 0.5559257), (250, 0.5132715), (25, 0.51006913), (127*, 0.46812823), (288, 0.46666825), (275, 0.4477807)
489: (258*, 1.054364), (286*, 1.0504925), (288*, 0.9856098), (272*, 0.9600576), (322*, 0.95734155), (748*, 0.9517292), (690, 0.90858567), (879*, 0.8597434), (245*, 0.8573548), (271*, 0.847888)
483: (181*, 0.6314546), (50*, 0.6087957), (1*, 0.60690725), (100, 0.5888308), (7, 0.49889398), (117, 0.46127483), (294, 0.40833843), (269, 0.39969775), (25, 0.39963347), (288, 0.38675216)
496: (210, 0.5598582), (423, 0.5576519), (216, 0.5273153), (56*, 0.5234525), (82, 0.5195555), (69, 0.5139342), (588, 0.49944037), (202, 0.49336985), (234, 0.49092174), (176, 0.48442945)
494: (100*, 0.5076268), (300*, 0.5000449), (181*, 0.4973053), (258, 0.4689972), (117, 0.39420703), (288, 0.38011354), (275, 0.35473147), (313, 0.34780148), (7, 0.3344383), (56, 0.3314016)
495: (200*, 1.0089861), (99, 0.92691284), (588, 0.8689663), (164, 0.8620612), (443, 0.84896433), (436, 0.8269954), (419*, 0.821173), (210*, 0.81984884), (218*, 0.79971254), (402*, 0.7895375)
477: (275*, 0.3150102), (471, 0.31075773), (125, 0.30478984), (845, 0.27756345), (1, 0.26012662), (284, 0.24918513), (476, 0.23626372), (283, 0.23117061), (742, 0.22989197), (70, 0.22916463)
497: (181*, 1.0131137), (174*, 0.9722959), (161*, 0.94140375), (94*, 0.9386912), (229*, 0.9367394), (154, 0.923589), (121*, 0.91306496), (2*, 0.9081621), (67*, 0.8933888), (68*, 0.8693152)
488: (174*, 1.0414544), (181*, 0.90757555), (294*, 0.8822086), (204, 0.8708602), (127*, 0.8627713), (423, 0.8524099), (194, 0.8352688), (22*, 0.79344606), (435, 0.7894512), (197*, 0.76396924)
498: (100*, 0.7466547), (127*, 0.7106732), (23*, 0.7014469), (56*, 0.6966104), (175*, 0.6918647), (475*, 0.663542), (135*, 0.64040357), (209, 0.6200559), (357, 0.61654854), (185*, 0.6138138)
499: (286, 0.6523795), (181*, 0.6475221), (172, 0.6114927), (294, 0.58257294), (79, 0.5603731), (269, 0.54174405), (22, 0.53301114), (1, 0.51772803), (302, 0.5130239), (187, 0.50373024)
491: (100*, 0.29261103), (302, 0.25961295), (288, 0.25425428), (50, 0.25253683), (269, 0.24126585), (300, 0.24115628), (475*, 0.22982198), (268, 0.22810578), (276, 0.20638666), (313, 0.19401035)
500: (25*, 0.98974043), (275*, 0.94113296), (151*, 0.8456828), (50*, 0.8226059), (14, 0.807793), (121*, 0.7953099), (283*, 0.74880266), (137, 0.7423301), (181*, 0.7114099), (124, 0.70867044)
502: (294*, 0.6749608), (748, 0.646794), (286, 0.5969203), (269, 0.5575052), (326, 0.5492777), (302, 0.5423385), (322, 0.5170447), (245, 0.49519035), (272, 0.46893284), (289, 0.4648942)
503: (191, 0.760068), (216*, 0.74558413), (197*, 0.67917746), (204*, 0.6734865), (14*, 0.6693846), (238, 0.64798075), (9, 0.62345463), (196, 0.6221388), (285*, 0.61902565), (179, 0.6100551)
504: (234*, 0.9686581), (185*, 0.8964779), (402*, 0.87480456), (71*, 0.8600258), (423*, 0.85420686), (660*, 0.81920475), (15, 0.7986302), (164, 0.79126394), (393*, 0.77899987), (95, 0.7443962)
505: (210*, 0.73510504), (28, 0.65430826), (196, 0.62549317), (15, 0.62460464), (288, 0.618197), (82*, 0.617819), (318, 0.61184764), (216, 0.59812653), (357, 0.5845968), (215, 0.580078)
506: (22, 1.0444399), (64, 0.93910325), (96*, 0.9255803), (318, 0.8905413), (357, 0.8166852), (98, 0.7965655), (11, 0.7948046), (651, 0.7898985), (180, 0.7774746), (188, 0.76717335)
443: (300, 0.5223517), (288, 0.48703828), (328, 0.44435135), (302, 0.4353375), (333*, 0.4101497), (326, 0.3448874), (289, 0.31630316), (301, 0.3144752), (268, 0.31307012), (323*, 0.3128086)
507: (286, 0.7564044), (302*, 0.5825711), (1, 0.57914174), (326, 0.5751946), (678*, 0.5681644), (289, 0.55089253), (322, 0.5340242), (301, 0.51600474), (100, 0.49942848), (272, 0.49910653)
514: (181*, 0.9601767), (286, 0.95788515), (22*, 0.8631337), (28*, 0.8592557), (56, 0.85086334), (82, 0.79951406), (238, 0.7984861), (89*, 0.79261976), (127, 0.7891151), (8, 0.76129156)
508: (56, 0.71899253), (234*, 0.6372504), (183*, 0.63715035), (135, 0.5902362), (228*, 0.5859769), (194, 0.5597762), (89, 0.53515244), (202, 0.53347135), (230*, 0.52098405), (28, 0.5165598)
511: (258, 0.526204), (328, 0.5087304), (286, 0.49110433), (748, 0.4466207), (302, 0.43181482), (326, 0.4204468), (269, 0.40337488), (323, 0.39157695), (245, 0.37791133), (307, 0.37645447)
515: (288*, 0.7297023), (333, 0.68412924), (272, 0.5960334), (301, 0.58528197), (307*, 0.56521446), (245, 0.5650642), (751, 0.49850792), (327, 0.48411968), (879, 0.47669625), (259*, 0.46232063)
512: (98, 0.29478666), (181, 0.28729066), (100, 0.28129724), (127, 0.26896167), (174, 0.26217803), (172, 0.24789199), (173, 0.2293864), (294, 0.22167073), (7, 0.21643943), (176, 0.21366365)
513: (1, 0.39890876), (50*, 0.37862217), (117*, 0.34744307), (100, 0.31965587), (405*, 0.30107272), (7, 0.29231688), (294, 0.28315842), (151, 0.2781414), (300, 0.25627324), (748, 0.23285818)
475: (300, 0.5049257), (294, 0.40477416), (288, 0.40374404), (328, 0.38781348), (748, 0.3552874), (333, 0.3459314), (268, 0.3313684), (272, 0.3255801), (301, 0.31865203), (340, 0.3158983)
523: (286, 0.6220317), (275, 0.6204632), (216, 0.5421009), (13, 0.53653955), (191, 0.53541154), (137, 0.4971192), (283, 0.4675012), (173, 0.46233398), (462, 0.4608243), (268, 0.444339)
518: (237*, 0.79815286), (742*, 0.7839187), (100*, 0.72599787), (282, 0.71756303), (111, 0.6570344), (25*, 0.6443101), (15, 0.63866615), (411, 0.63313824), (597, 0.6235012), (845, 0.54787743)
509: (258*, 0.6129263), (328*, 0.57608795), (286, 0.5617725), (313, 0.54333925), (748, 0.5269914), (269, 0.5104322), (333, 0.50890523), (272, 0.4390239), (323, 0.43360722), (322, 0.42629287)
516: (258, 0.22376972), (174, 0.21127069), (127, 0.20947686), (100, 0.2089604), (172, 0.19345382), (173, 0.18325831), (168, 0.17897744), (269, 0.17806034), (1, 0.17768148), (98, 0.1776511)
510: (258*, 0.6120483), (328, 0.5872975), (245*, 0.46513933), (302, 0.45337823), (269, 0.44008544), (307, 0.42134663), (301, 0.40902522), (678*, 0.40105945), (271, 0.38762575), (327, 0.37824005)
524: (174*, 1.0479031), (357, 0.99060947), (56*, 0.94950986), (134*, 0.937888), (427, 0.9358272), (182*, 0.90698177), (132*, 0.874597), (196, 0.8464471), (89*, 0.8219491), (654*, 0.8195435)
501: (121*, 0.6015038), (475*, 0.60092473), (237*, 0.56566817), (742, 0.5443681), (1, 0.53148484), (118*, 0.5206482), (9, 0.51041955), (257*, 0.50137746), (235, 0.4815843), (471, 0.4772935)
525: (117, 0.8182855), (121*, 0.7333999), (7*, 0.67916924), (50, 0.652878), (471, 0.6049605), (222, 0.59641767), (294, 0.5567079), (25*, 0.54198796), (258, 0.52978605), (9, 0.5253501)
521: (79*, 0.9990001), (204*, 0.9429916), (1*, 0.920305), (82, 0.917462), (98, 0.8306794), (183*, 0.8252591), (28*, 0.77339756), (62, 0.6861073), (64, 0.6803042), (318, 0.67777354)
520: (258, 0.39386803), (269*, 0.31815884), (313, 0.31641817), (288, 0.311451), (328, 0.2835315), (748, 0.27723005), (302*, 0.23993932), (333, 0.23754421), (301, 0.23109752), (323, 0.22905232)
519: (300, 0.5935364), (302, 0.57902896), (258, 0.5572471), (286, 0.5519909), (269, 0.52077025), (326, 0.5116141), (294, 0.50701064), (307, 0.50230634), (322, 0.48085782), (301, 0.46892893)
