# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
678: (313, 0.7930237), (628, 0.45324835), (582, 0.387489), (125, 0.3869142), (87, 0.36964753), (124, 0.34423056), (825, 0.3262726), (31, 0.3191346), (651, 0.31690148), (435, 0.30191326)
719: (313, 0.13168748), (276, 0.08132387), (42, 0.06302157), (628, 0.05970576), (125, 0.05893198), (928, 0.05817391), (124, 0.05775514), (713, 0.05560253), (116, 0.05410304), (924, 0.053854514)
702: (276, 0.09691108), (282, 0.08265034), (125, 0.0704185), (435, 0.064189546), (87, 0.056521222), (713, 0.055759605), (651, 0.054652862), (628, 0.05353469), (928, 0.051520165), (239, 0.05092505)
721: (549, 0.3340911), (31, 0.31810573), (170, 0.3141124), (313, 0.27611482), (713, 0.25914046), (1074, 0.2588643), (928, 0.25742176), (702, 0.24327354), (159, 0.23749849), (969, 0.2324365)
714: (270, 0.22812745), (342, 0.18033317), (313, 0.17840238), (628, 0.16799857), (825, 0.14577737), (924*, 0.13820913), (373, 0.13792363), (713, 0.13699816), (1446, 0.1352652), (833, 0.13369444)
717: (276, 0.5969708), (713, 0.5193854), (633, 0.46239248), (270, 0.4303584), (124, 0.42157778), (924, 0.41671908), (928, 0.38989455), (125*, 0.38162228), (521, 0.3615034), (123, 0.355908)
718: (313, 0.09643932), (276, 0.076472506), (628, 0.06824784), (270, 0.053578053), (125, 0.05287332), (825, 0.052512348), (924, 0.05127262), (31, 0.045549802), (87, 0.04439382), (582, 0.042721424)
696: (300, 0.107237816), (276, 0.08457289), (582, 0.063303486), (651, 0.06197241), (87, 0.060963955), (435, 0.060584757), (713, 0.05932545), (527, 0.055861093), (606, 0.054421548), (203, 0.053152904)
722: (45, 0.39659747), (956, 0.3593423), (722, 0.29606503), (1226, 0.25475228), (549, 0.2470607), (637, 0.24408123), (1135, 0.23877546), (582, 0.23475419), (42, 0.23374097), (825, 0.23226318)
724: (300*, 0.06999637), (276, 0.0655326), (282, 0.049711615), (124, 0.047062162), (270, 0.044859424), (713, 0.04206563), (125, 0.041413732), (87, 0.041019835), (582, 0.039498016), (651, 0.038074348)
727: (373, 0.16948467), (391, 0.14766935), (342, 0.1311161), (652, 0.12418295), (710, 0.12345827), (270, 0.10938209), (236, 0.10441611), (628*, 0.10394985), (871, 0.10317726), (420, 0.100387014)
725: (124, 0.46286926), (45, 0.3815989), (825, 0.32702884), (628, 0.31852686), (313, 0.31556523), (236, 0.3145098), (713, 0.24999657), (116, 0.24647464), (664, 0.24529931), (223, 0.24467903)
706: (313, 0.40051523), (276, 0.38552043), (825, 0.3651396), (521, 0.32902852), (282, 0.32653925), (31, 0.31425458), (300, 0.3121743), (713, 0.28928822), (633, 0.26314622), (125*, 0.25454503)
720: (300, 0.08082627), (276, 0.07669518), (91, 0.07440982), (582, 0.06870833), (203, 0.065684974), (116, 0.061521873), (124, 0.06027501), (735, 0.059024673), (651, 0.058386024), (418, 0.056412406)
729: (276, 0.116813764), (282, 0.085646495), (435, 0.08163875), (124, 0.07902649), (125, 0.07787819), (87, 0.074311614), (651, 0.074021734), (582, 0.066150695), (713, 0.06072407), (203, 0.05911666)
726: (276, 0.20460968), (628, 0.20173103), (521, 0.18476719), (42, 0.18194428), (825, 0.17115687), (270, 0.16428591), (282, 0.1622025), (300, 0.13950439), (924, 0.12705514), (223, 0.1244749)
728: (170, 0.40773696), (313, 0.34378102), (628, 0.3335681), (276, 0.32067347), (300, 0.30449855), (83, 0.3000702), (45, 0.29037264), (582, 0.283626), (236, 0.2736013), (527, 0.26158315)
703: (313, 0.16540001), (825, 0.11271299), (282, 0.10564422), (713, 0.0958524), (124, 0.08808317), (125, 0.08541708), (924, 0.08142821), (270, 0.07806084), (928, 0.07486902), (87, 0.07480482)
738: (313*, 0.089576945), (735, 0.05858119), (428, 0.05418523), (435, 0.051593166), (83, 0.05044099), (239, 0.04663729), (157, 0.045386035), (684, 0.04522146), (391, 0.044279195), (282, 0.04403499)
736: (42, 0.09865603), (116, 0.09224026), (170, 0.09160758), (45, 0.0802812), (83, 0.07727703), (236, 0.073625244), (124, 0.07275864), (458, 0.06722995), (180, 0.06667135), (313, 0.065923996)
734: (606, 0.22678463), (503, 0.22259484), (613, 0.20681843), (608, 0.195359), (1126, 0.19072542), (675, 0.18051602), (519, 0.18044688), (656, 0.17440678), (434, 0.17376123), (389, 0.15379599)
730: (313, 0.13141076), (276*, 0.08878475), (282, 0.06852379), (124, 0.064817), (628, 0.0622599), (582, 0.059223812), (713, 0.0572831), (87, 0.052139506), (825, 0.051258415), (116, 0.049872834)
743: (313, 0.34058863), (124, 0.239253), (83, 0.20150788), (527, 0.18899216), (276*, 0.17151552), (180, 0.16837029), (651, 0.15756457), (170, 0.1562041), (116, 0.15273644), (735, 0.13564254)
742: (313, 0.12650234), (276, 0.100230895), (628, 0.094282374), (300, 0.09184793), (825, 0.07188897), (582, 0.071648076), (924, 0.06682345), (713, 0.06678211), (125, 0.06373076), (270, 0.061407283)
737: (313, 0.062051278), (83, 0.050088454), (735, 0.041736737), (434, 0.041523308), (652, 0.04142706), (124, 0.038944975), (236, 0.037170254), (170, 0.036861084), (116, 0.0357099), (101, 0.034992352)
733: (825, 0.46272692), (45, 0.45939177), (42, 0.4089162), (170, 0.4068583), (313, 0.40665933), (276*, 0.38855177), (628, 0.34113947), (1008, 0.3357899), (458*, 0.32195964), (270, 0.3066628)
745: (170, 0.4548729), (502, 0.43831894), (481, 0.38315362), (435, 0.38193172), (528, 0.37850395), (434, 0.37545985), (482, 0.3734715), (45, 0.3613237), (675, 0.33224812), (606, 0.32229432)
740: (313, 0.18970107), (276, 0.11415154), (124, 0.08500091), (282, 0.08046532), (582, 0.079344116), (527, 0.07320375), (651, 0.07239712), (87, 0.068140715), (125, 0.06779638), (116, 0.061339106)
735: (313, 0.98843414), (582, 0.5540691), (282, 0.4996597), (825, 0.49229527), (527, 0.4886984), (170, 0.48006317), (87, 0.4788876), (713, 0.47549146), (473, 0.4550134), (125, 0.44840655)
747: (42, 0.12996924), (170, 0.092339225), (956, 0.08269639), (45, 0.0770897), (527, 0.0760673), (1008, 0.07540797), (458, 0.07461257), (639*, 0.07415772), (283, 0.07358936), (276*, 0.07268612)
723: (313, 0.12782055), (276, 0.07697585), (300, 0.07390285), (713, 0.06381547), (628, 0.06288532), (124, 0.062160257), (282, 0.057600684), (825, 0.05705003), (928, 0.052859943), (582, 0.05011335)
739: (313, 0.06509713), (607, 0.039016467), (722, 0.038850874), (928, 0.03776946), (608, 0.036671445), (637, 0.03650243), (735, 0.03512346), (503, 0.034254663), (656, 0.03381956), (606, 0.033727575)
749: (373, 0.31460482), (270, 0.31139737), (342, 0.23011254), (1446, 0.21309848), (494, 0.19654301), (728, 0.19259667), (601, 0.19239917), (652, 0.18555345), (657, 0.180255), (1055, 0.17932275)
748: (313, 1.3114992), (521, 1.228322), (276, 0.8639679), (519, 0.81019574), (428, 0.78146124), (652, 0.734817), (170, 0.72180945), (136, 0.71679515), (101, 0.71036744), (651, 0.7041953)
746: (31, 0.74995947), (636, 0.46113545), (159, 0.41333994), (521, 0.40749478), (67, 0.40604112), (356, 0.3998), (735, 0.39069682), (63, 0.38317913), (628, 0.35953346), (470, 0.35672578)
731: (313, 0.14358158), (490, 0.11546698), (601, 0.113586225), (519, 0.10509209), (657, 0.10327697), (1126, 0.10281159), (528, 0.09966236), (610, 0.09678655), (489, 0.09585499), (300, 0.09557979)
750: (313, 0.07753309), (825, 0.07280131), (713, 0.06900184), (628, 0.063855685), (276, 0.061143734), (42, 0.051516157), (928, 0.048138533), (342, 0.047409642), (236, 0.04657974), (300*, 0.046513554)
741: (282, 0.96655095), (300, 0.9121836), (684, 0.91194487), (527, 0.8928802), (276, 0.8437613), (91, 0.83556765), (125, 0.71531665), (63, 0.70758915), (157, 0.693666), (316, 0.69126564)
751: (549, 0.45497957), (45, 0.42535225), (170, 0.41497028), (928, 0.3496019), (584, 0.34425372), (607, 0.33949617), (713, 0.3187823), (969, 0.31559435), (606, 0.31480876), (124, 0.3124953)
756: (157, 1.0794616), (313, 0.9001523), (31, 0.9000105), (684, 0.870045), (282, 0.65764624), (521, 0.64950514), (636, 0.64725137), (582, 0.6416828), (629, 0.6094819), (356, 0.5978066)
757: (282, 0.09021614), (735, 0.084709354), (300, 0.076286085), (226*, 0.0743956), (239, 0.07284771), (928, 0.06819903), (63, 0.06454973), (628, 0.06140685), (159, 0.058912653), (713, 0.057143193)
752: (276, 0.05831436), (300*, 0.056763195), (713, 0.05471204), (928, 0.04767882), (282, 0.046068158), (735, 0.04565712), (124, 0.044689123), (125, 0.043367382), (91, 0.041856058), (582, 0.039935738)
758: (444, 1.0693527), (607*, 0.9486533), (639, 0.9118773), (940, 0.85721695), (652*, 0.80888647), (1490, 0.75381184), (928, 0.75298536), (637, 0.7484662), (946, 0.71881205), (42, 0.71595407)
732: (313, 0.45294303), (276, 0.3080926), (435, 0.24169138), (282, 0.20426083), (124, 0.20133115), (87, 0.17972396), (125, 0.16763575), (651, 0.16724451), (628, 0.16335022), (582, 0.16295142)
762: (342, 0.15990067), (713, 0.14922883), (825, 0.14801484), (313, 0.14582288), (1446, 0.14460655), (276, 0.13528423), (42, 0.13107173), (373, 0.12568338), (628, 0.122014694), (136, 0.11999546)
744: (124, 0.270166), (170, 0.20265904), (313, 0.16831023), (300, 0.1598712), (735, 0.14805168), (527, 0.14168051), (684, 0.14150798), (83, 0.13794222), (473, 0.13633515), (521, 0.13562064)
754: (313, 0.08508293), (276*, 0.07119727), (628, 0.068000674), (300, 0.06450792), (124, 0.053455807), (825, 0.050785787), (924, 0.04797602), (125, 0.047294777), (713, 0.04691807), (582, 0.04428617)
753: (276, 0.8360677), (205, 0.8253374), (482, 0.7993709), (651, 0.66275316), (428, 0.6461008), (582, 0.6149235), (418, 0.5955496), (316*, 0.5811602), (282, 0.57544106), (239, 0.5674819)
763: (170, 0.50187266), (45, 0.32263622), (735, 0.30907837), (124, 0.29689196), (116, 0.23900896), (956, 0.232365), (42, 0.22466414), (582, 0.20273267), (458, 0.20129396), (529, 0.19827814)
764: (313, 1.2024316), (684, 0.9641961), (300, 0.8465908), (582, 0.833601), (435, 0.79941255), (226, 0.7232025), (628, 0.6935505), (157, 0.6444225), (159, 0.6436325), (924, 0.63139135)
767: (528, 0.10443602), (313, 0.09467139), (527, 0.09369517), (519, 0.08861119), (521, 0.08440675), (124, 0.077673405), (490, 0.07577803), (136, 0.0723918), (434, 0.071591385), (482, 0.07064799)
769: (313, 0.05806549), (270, 0.056803893), (628, 0.048369627), (924, 0.04793492), (342, 0.04777135), (722, 0.047629446), (713, 0.043382443), (282, 0.042882986), (825, 0.042508744), (124, 0.042491652)
755: (313, 0.10653486), (276, 0.08389937), (124, 0.06060356), (282, 0.057337075), (582, 0.05501462), (87, 0.049617194), (628, 0.048880085), (270, 0.047412038), (651, 0.047003485), (116, 0.04651477)
771: (735, 0.23771396), (180, 0.14880674), (124, 0.14866392), (276, 0.14666542), (300, 0.14517179), (527, 0.14114058), (651, 0.13498875), (282, 0.13473697), (582, 0.1342176), (316, 0.12963784)
768: (276, 0.8327902), (282*, 0.6293654), (125, 0.57713836), (124, 0.5727633), (713, 0.51363164), (87, 0.51073647), (651, 0.48938555), (582, 0.43546292), (123, 0.4209343), (928, 0.4100817)
773: (434, 0.0817683), (391, 0.08065921), (656, 0.073121324), (420, 0.072833195), (373, 0.07112749), (236, 0.07108847), (444, 0.06890468), (946, 0.06290698), (636, 0.060042493), (722, 0.059820388)
765: (521, 0.33782262), (1008, 0.28907996), (276, 0.27349117), (825, 0.26272738), (116, 0.26167306), (223, 0.24810109), (458, 0.24217254), (1643, 0.22842127), (1226, 0.2264136), (170*, 0.21098623)
772: (276, 0.65280193), (282, 0.49571884), (91, 0.46641842), (651, 0.46517667), (125, 0.45572257), (239, 0.43792313), (87, 0.41073164), (316, 0.39345503), (418, 0.39013496), (435, 0.3840451)
766: (528, 1.3876648), (519*, 1.3223671), (601, 1.1846937), (489, 1.157095), (495, 1.1378181), (615, 1.0727997), (614, 1.0236835), (490, 0.9916967), (502, 0.9364415), (608, 0.8955959)
774: (83, 1.2392205), (428*, 1.0598167), (527*, 0.89145464), (157, 0.82930166), (657, 0.80795497), (434, 0.79566956), (313, 0.7900446), (652, 0.77713114), (470, 0.76436687), (519*, 0.75455654)
760: (313, 0.12645583), (282, 0.074410796), (276, 0.071024865), (31, 0.06943614), (628, 0.06241364), (722, 0.06171765), (713, 0.05784747), (924, 0.05610413), (270, 0.052982654), (735, 0.052775364)
761: (825, 0.18168643), (282*, 0.18052855), (31, 0.16898274), (313, 0.16698088), (276, 0.1623604), (356, 0.15182525), (722, 0.14297004), (928, 0.14033678), (124, 0.1356005), (300, 0.13278821)
777: (521*, 0.5752162), (83, 0.35793343), (116, 0.3513306), (1008, 0.33014545), (283, 0.3233592), (276, 0.3189456), (428, 0.2949494), (1226, 0.27196714), (1643, 0.26501822), (458, 0.26226377)
759: (313, 0.12209165), (276, 0.08615056), (282, 0.07238062), (628, 0.06469095), (270, 0.06027295), (825, 0.057853326), (125, 0.05591128), (713, 0.054465685), (87, 0.0489051), (924, 0.048178196)
776: (313, 0.8771959), (713, 0.5421989), (31, 0.52872556), (633, 0.518913), (928, 0.49276924), (136, 0.4752956), (735, 0.45660445), (300, 0.44603992), (628, 0.4382415), (825, 0.41431585)
780: (435, 0.98978263), (276, 0.72978365), (527, 0.62277496), (239, 0.59987336), (91, 0.5762113), (651, 0.57449263), (418, 0.57328856), (282, 0.5457823), (203, 0.52435315), (523, 0.51398903)
779: (313, 0.096561864), (276, 0.06848655), (282, 0.065801814), (628, 0.0632691), (300*, 0.062885255), (270, 0.055082437), (825, 0.05367276), (924, 0.05264086), (722, 0.050136402), (928, 0.047983617)
778: (313, 0.11784894), (276, 0.07131857), (282, 0.07009177), (521, 0.060599748), (223, 0.058309514), (300, 0.057792496), (628, 0.054989867), (435, 0.054981194), (928, 0.053932365), (159, 0.053484835)
782: (42, 0.45778), (825, 0.4490867), (276, 0.37300852), (1008, 0.31833872), (713, 0.29464638), (628, 0.2942746), (116, 0.2800384), (521, 0.2714669), (223, 0.24356066), (458, 0.2279429)
786: (136, 0.5755303), (521, 0.51213974), (735, 0.44794822), (31, 0.4448079), (170, 0.39226612), (495, 0.39220554), (519, 0.35564572), (226, 0.33478144), (101, 0.3340982), (562, 0.33363914)
784: (313*, 0.14184451), (276, 0.09136867), (282, 0.06614664), (713, 0.06057865), (124, 0.055678662), (87, 0.053941652), (125, 0.053691544), (628, 0.05330483), (116, 0.05225324), (651, 0.050485138)
770: (735, 0.31561068), (549, 0.27986443), (124, 0.24960436), (628, 0.24763869), (45, 0.24335974), (928, 0.23878786), (713, 0.23734522), (313, 0.22899745), (722, 0.22821353), (825, 0.20497759)
788: (675, 0.63899785), (613, 0.60306543), (607, 0.58466625), (656, 0.5526736), (608, 0.5430788), (639*, 0.4892614), (615, 0.47231323), (389, 0.44866008), (606, 0.4438564), (434, 0.4329807)
789: (313, 0.12381742), (825, 0.10638385), (300, 0.09961056), (713, 0.09198615), (582, 0.08338394), (45, 0.08115366), (170, 0.07819809), (282, 0.07597629), (223, 0.07579789), (116, 0.07393477)
790: (521, 1.6479874), (1074*, 1.4103571), (735, 1.3847531), (31, 1.3447144), (628, 1.2815993), (684, 1.1683849), (226*, 1.1667066), (101, 1.0485035), (924, 1.0345565), (223, 1.0233968)
787: (300*, 0.06296013), (276, 0.058750693), (282, 0.04668838), (125, 0.040941264), (91, 0.040682476), (582, 0.039677784), (651, 0.039638523), (124, 0.03906166), (713, 0.03825603), (87, 0.036900688)
783: (313, 0.1267583), (276, 0.07472475), (282, 0.054120027), (124, 0.052809495), (582, 0.050039675), (713, 0.047091026), (125, 0.04655233), (87, 0.043765113), (628, 0.041847415), (116, 0.039407413)
785: (313, 0.22706391), (300, 0.10035307), (276, 0.091677964), (713, 0.08510388), (928, 0.08234632), (91, 0.07819416), (282, 0.07561), (270, 0.074913904), (203, 0.07106874), (608, 0.070132405)
794: (313, 0.09052092), (124, 0.07935898), (45, 0.07420066), (170, 0.07272122), (276, 0.07258121), (582, 0.06826788), (956, 0.06302313), (300, 0.061990872), (713, 0.059170455), (42, 0.058832046)
781: (83, 0.5497304), (428, 0.51566094), (527, 0.4898395), (435, 0.4846377), (313, 0.4673234), (652, 0.41078642), (391, 0.35870925), (657, 0.35254544), (510, 0.34527287), (434, 0.33403352)
796: (713, 1.371045), (373, 1.3375411), (444, 1.3143028), (541, 1.306259), (825, 1.2564449), (136, 1.1094515), (637, 1.10383), (940, 0.9790756), (123, 0.9539147), (420, 0.91430336)
795: (391, 0.12129843), (236, 0.11965741), (83, 0.10125348), (652, 0.10062787), (373, 0.09891476), (541, 0.098325625), (444, 0.087506324), (101, 0.08560792), (342, 0.084006555), (940, 0.077910386)
793: (313, 0.5857609), (825, 0.53582263), (300, 0.41907784), (713, 0.4110502), (31, 0.4029602), (924, 0.3917351), (42, 0.3890478), (582, 0.37558398), (125, 0.37211373), (521, 0.3389402)
798: (342, 1.7367039), (628, 1.6489469), (373, 1.6271069), (541, 1.4459013), (652, 1.3538791), (236, 1.2680465), (136, 1.2650787), (833, 1.2196553), (871, 1.1448557), (1244, 1.1373441)
791: (313, 0.4191269), (276, 0.26977473), (435, 0.21406284), (124, 0.1904347), (282, 0.1792812), (527, 0.17288905), (651, 0.16284066), (582, 0.1586519), (87, 0.15598352), (125, 0.1466526)
802: (434, 0.065277204), (521, 0.064744025), (313, 0.06286901), (633, 0.056538075), (391, 0.049726706), (226, 0.047246363), (435, 0.04686212), (675, 0.046520382), (825, 0.044682633), (608, 0.04403679)
800: (313, 0.5315112), (300*, 0.35474595), (282, 0.33510825), (628, 0.30392614), (31, 0.28147838), (825, 0.2531691), (582, 0.23651028), (713, 0.23591407), (87, 0.23347245), (924, 0.21409301)
804: (656, 0.5997952), (391, 0.5065812), (541, 0.49483654), (420, 0.46996146), (637*, 0.40625417), (607, 0.38436344), (608, 0.38358256), (946, 0.36473987), (503, 0.3484875), (236, 0.33673233)
803: (124, 0.32944673), (170, 0.23526603), (313, 0.22116935), (527, 0.16636986), (473, 0.14274578), (83, 0.13764782), (276, 0.13578084), (651, 0.1326241), (192, 0.12619841), (116, 0.12333713)
775: (276, 0.42888317), (91, 0.32352182), (651, 0.32081696), (124, 0.30986586), (282, 0.30667207), (125, 0.30202895), (87, 0.30160075), (713, 0.30064762), (239, 0.28488535), (203, 0.2757168)
792: (45, 0.30474752), (313, 0.29422608), (628, 0.27440032), (300, 0.23315288), (170, 0.23305568), (582, 0.22102982), (157, 0.21004483), (123, 0.19994071), (420, 0.18380366), (629, 0.1782891)
799: (170, 0.6065863), (124, 0.45738205), (956, 0.44739556), (549, 0.37325984), (606, 0.36329818), (458, 0.352032), (664, 0.3479805), (735, 0.31602567), (656, 0.29360238), (537, 0.28485537)
805: (45*, 1.1204344), (170, 0.88493603), (458, 0.7650328), (656, 0.68132746), (1074, 0.66929233), (956, 0.62137884), (664*, 0.6153538), (236, 0.6151382), (159, 0.6117594), (584, 0.5993602)
806: (735, 0.14865218), (124, 0.13323896), (458, 0.11843994), (956, 0.112769336), (549, 0.10173868), (664, 0.097103536), (537, 0.095873244), (42, 0.09566135), (116, 0.09501247), (223, 0.09475955)
807: (434, 1.2186486), (562, 1.1708921), (391, 1.1014495), (1118, 1.0371592), (90, 1.0208719), (1074, 0.9227781), (672, 0.9027999), (270, 0.88775486), (41, 0.88638335), (628, 0.86534745)
797: (313, 0.17390044), (276, 0.114565246), (124, 0.10788461), (628, 0.08598523), (713, 0.08457123), (282, 0.07347616), (825, 0.07228087), (87, 0.07027896), (270, 0.06738022), (125, 0.06547955)
801: (276, 0.6526579), (282, 0.525413), (125, 0.48978993), (435, 0.43112832), (124, 0.4053217), (203, 0.40324014), (651, 0.39628673), (713, 0.39255452), (87, 0.39029235), (239, 0.38487455)
809: (276, 0.13728149), (124, 0.12377944), (651, 0.092223495), (282, 0.0919077), (125, 0.085744366), (527, 0.08548433), (87, 0.08482736), (582, 0.08406031), (435, 0.081223026), (713, 0.072826155)
815: (528*, 1.5707302), (519, 1.3548967), (226*, 1.3300158), (601, 1.1841184), (495, 1.1708336), (562, 1.1216563), (633, 1.1140045), (489, 1.1117227), (157, 1.0706241), (490, 1.0551267)
817: (628, 0.2396149), (313, 0.18874764), (282, 0.16927938), (825, 0.16464856), (31, 0.1604954), (276, 0.15690206), (356, 0.15288447), (125, 0.13867064), (123, 0.13707879), (713, 0.12955755)
821: (613, 0.1732739), (136, 0.17070924), (313, 0.16769606), (1126, 0.15498427), (608, 0.14936475), (300, 0.14208072), (607, 0.14142926), (601, 0.1413191), (1446, 0.13964754), (434, 0.13952117)
818: (313*, 0.14851816), (276, 0.08326691), (582, 0.06524951), (282, 0.05919785), (116, 0.05505494), (651, 0.052671418), (87, 0.04962211), (283, 0.049366776), (527, 0.048794433), (125, 0.047832813)
814: (434, 0.09505696), (637, 0.08381324), (226, 0.083404616), (633, 0.08173638), (420, 0.08122774), (391, 0.0797708), (157, 0.07545659), (639, 0.075018816), (636, 0.07329962), (521, 0.06977637)
812: (313, 0.11108593), (276, 0.09363252), (825, 0.075751975), (300*, 0.074669875), (42, 0.067423195), (628, 0.06717956), (713, 0.0671537), (282, 0.06676372), (270, 0.064438194), (116, 0.052980743)
823: (636, 1.3007026), (549, 1.0682802), (226, 1.0349137), (170*, 1.0038124), (420, 0.9626312), (628, 0.9041615), (584, 0.81152064), (45, 0.80110943), (939, 0.8000855), (67, 0.7747229)
825: (270, 0.44102463), (342, 0.3823786), (713, 0.35481656), (633, 0.34868595), (541, 0.30093944), (300, 0.289548), (236, 0.28352103), (727, 0.272301), (358, 0.26553985), (42, 0.2616694)
827: (313*, 0.30734497), (276, 0.1893488), (282, 0.16982123), (125, 0.13583808), (713, 0.12930207), (628, 0.12225189), (735, 0.12076921), (582, 0.11889871), (651, 0.11715916), (42, 0.11654843)
829: (45, 0.82636654), (956, 0.5671335), (469, 0.44375527), (527, 0.44190523), (805, 0.43707284), (735, 0.4226602), (467, 0.42219466), (606, 0.4160057), (297, 0.40893033), (549, 0.40265426)
811: (313, 0.077530384), (276, 0.05506305), (825, 0.05223313), (628, 0.05042741), (713, 0.049094748), (300*, 0.045647833), (282, 0.04373413), (928, 0.041970044), (270, 0.038295105), (924, 0.038214523)
830: (300, 1.1609185), (657, 1.0279804), (239, 0.98350066), (91, 0.9238292), (428, 0.79558384), (527, 0.7910027), (316, 0.7518885), (276, 0.71650606), (389, 0.6911345), (608, 0.6809154)
826: (239, 1.1342428), (282, 1.0537864), (205, 1.0503242), (428, 1.0108409), (300, 0.99243236), (684*, 0.93330234), (657, 0.8990409), (157, 0.8648973), (63, 0.8533882), (31, 0.8325194)
831: (825, 0.4273754), (928, 0.3594169), (628, 0.3579866), (276, 0.34025177), (633, 0.33502775), (123, 0.27453333), (42, 0.2668133), (136, 0.24654984), (282, 0.24097791), (549, 0.23796552)
819: (313, 0.5478303), (124, 0.45672882), (527, 0.35827866), (276, 0.35305443), (582, 0.28956246), (651, 0.27104527), (170, 0.26955476), (482, 0.23436163), (116, 0.22908866), (87, 0.22398664)
828: (42, 0.5713514), (956, 0.45225394), (45*, 0.40981498), (458, 0.40458912), (1008, 0.38753393), (713, 0.33712894), (276, 0.31086642), (606, 0.30077448), (297, 0.29866308), (1101, 0.2879986)
808: (124, 0.31686392), (276, 0.2560837), (713, 0.2372927), (83, 0.2129465), (628, 0.19673693), (116, 0.18306698), (651, 0.18124144), (236, 0.17729992), (87, 0.17483638), (342, 0.17240728)
835: (31, 0.9613069), (684, 0.88806814), (170, 0.87940687), (969, 0.78211385), (124, 0.7667829), (45, 0.75737274), (582, 0.74077785), (159, 0.72796977), (549, 0.698643), (226, 0.6557662)
833: (639, 0.87217176), (391, 0.72873235), (541, 0.6485031), (236, 0.64718443), (608, 0.6214257), (637, 0.6116194), (633, 0.59951127), (45, 0.59480125), (825, 0.5548406), (645*, 0.54760706)
836: (45, 0.39133036), (124, 0.35641295), (735, 0.32771212), (528, 0.2524048), (527, 0.24834146), (956, 0.24623619), (116, 0.24485579), (702, 0.24249204), (529, 0.2354098), (582, 0.23052257)
816: (276, 0.32636502), (282, 0.29635286), (270, 0.26772845), (125, 0.23385607), (628, 0.22203918), (651, 0.19866134), (236, 0.19409229), (124, 0.19331703), (713, 0.19267295), (87, 0.19193986)
838: (170, 0.90836746), (735, 0.87993443), (276*, 0.63347304), (123, 0.56887996), (116, 0.5640291), (180, 0.54374975), (529, 0.5378696), (549, 0.52523494), (928, 0.51821256), (628, 0.4860763)
839: (42, 0.7262157), (313, 0.5974484), (45, 0.5946417), (628, 0.5806535), (223, 0.51281023), (1008, 0.5057211), (582, 0.50127524), (116, 0.47288105), (1226, 0.45427695), (928, 0.4517479)
840: (170*, 2.0321681), (956, 1.6983216), (434, 1.6085238), (490, 1.5728117), (481, 1.4645864), (502, 1.3976792), (613, 1.3592528), (646, 1.3547523), (629, 1.3445055), (650*, 1.3227391)
832: (276, 0.15688887), (300, 0.15028489), (282, 0.13760898), (713, 0.13303259), (928, 0.1279201), (628, 0.12590522), (125, 0.12526046), (825, 0.11915325), (123, 0.10930189), (31, 0.10381762)
810: (270, 0.29232082), (1446, 0.22628972), (373, 0.21042144), (713, 0.2009965), (1435, 0.19628863), (236, 0.19475059), (722, 0.18384922), (940, 0.18212134), (928, 0.1741228), (783, 0.17115477)
844: (313, 0.1255742), (435, 0.079052046), (282, 0.07116803), (276, 0.06878517), (527, 0.06858078), (582, 0.060706172), (521, 0.05550739), (652, 0.054887567), (628, 0.05237984), (157, 0.052213408)
843: (226*, 1.7214714), (31, 1.4102385), (434*, 1.2802763), (481, 1.2127955), (502, 1.2097019), (519, 1.1304643), (136, 1.0990385), (584, 0.99242544), (562, 0.97155666), (629, 0.95011044)
834: (125, 0.9447959), (582, 0.88886124), (87, 0.80858827), (31, 0.78251123), (713, 0.743446), (651, 0.73757374), (825, 0.7333564), (124, 0.71516216), (435, 0.7007001), (521, 0.6889403)
846: (735*, 2.1351323), (613, 1.6248481), (969, 1.6180484), (162, 1.4730335), (607, 1.3531684), (434, 1.2294906), (608*, 1.1923298), (63*, 1.1714603), (710, 1.1174693), (606*, 1.0976328)
837: (313, 0.21749735), (42, 0.16878833), (276*, 0.15499364), (116, 0.15168646), (582, 0.13729121), (45, 0.13273476), (713, 0.13014448), (458, 0.12599793), (170, 0.12391207), (124, 0.12151518)
813: (313, 0.12328481), (276, 0.08741594), (628, 0.086991325), (825, 0.076622605), (282, 0.07330682), (236, 0.07078309), (652, 0.06560543), (713, 0.064650506), (391, 0.05938359), (373, 0.059326723)
842: (313*, 0.05648421), (342, 0.04690469), (722, 0.04520283), (713, 0.043165658), (1446, 0.04288715), (373, 0.041434836), (924, 0.041083403), (928, 0.037825268), (282, 0.037199005), (628, 0.036808055)
847: (435, 0.1027993), (124, 0.077910826), (519, 0.07479828), (503, 0.07214056), (657, 0.06736712), (956, 0.066987485), (675, 0.06574107), (502, 0.06533867), (647, 0.06514733), (1121, 0.06507259)
848: (657, 0.08798768), (521, 0.08533865), (136, 0.079881884), (525, 0.0796832), (735, 0.07939449), (434, 0.07741811), (83, 0.076984495), (101, 0.07580749), (650*, 0.07415743), (493, 0.07044781)
822: (713, 0.14609785), (928, 0.13876383), (825, 0.13455994), (722, 0.13022806), (549, 0.12564771), (270, 0.11690301), (628, 0.11537475), (313, 0.11167413), (633, 0.103497945), (735, 0.10327733)
